"sample" "signature_1" "signature_2" "signature_3" "signature_4" "signature_5"
"SRR1082059" 0 0 0 0 1
"SRR1082104" 0 0 0.045518811789823 0.657903320804672 0.296577867405506
"SRR1082128" 0 0 0 1 0
"SRR1082151" 0 0.124807405891802 0 0.241426030307322 0.633766563800876
"SRR1082173" 0.208091898336053 0.30992113619607 0 0 0.481986965467877
"SRR1082197" 0 0 0 0.268539055784351 0.731460944215649
"SRR1082217" 0 0 0 0.645081870407014 0.354918129592986
"SRR1082238" 0 0 0 0.283575061120165 0.716424938879835
"SRR1082262" 0 0 0 0 1
"SRR1082283" 0 0 0 1.82618520274515e-33 1
"SRR1082307" 0 0 0 1 0
"SRR1082376" 1.11022302462516e-16 0.853003616445255 0 0.146996383554745 0
"SRR1082401" 0 0 0 0.47290254419135 0.52709745580865
"SRR1082423" 0 0 0 0.614679832103756 0.385320167896244
"SRR1082447" 0 0.249145680887521 0 0.737247764565916 0.0136065545465632
"SRR1082471" 0 0 0 0.742453303917515 0.257546696082485
"SRR1082520" 0 0 0 2.26472332519596e-99 1
"SRR1082544" 0.16157302652723 0.599450539978059 0 0.181507730832388 0.0574687026623223
"SRR1082568" 0 0 0 0.528140569114325 0.471859430885675
"SRR1082616" 0 0.199714776150026 0 0.372801494169914 0.42748372968006
"SRR1082640" 0 0 0 0 1
"SRR1082664" 0 0 0 0 1
"SRR1082685" 0 0 0 5.51248664399322e-300 1
"SRR1082709" 0 0 0 1 7.85373705765322e-182
"SRR1082733" 0 1.71587585344828e-116 0.286208550107939 0.186793244212483 0.526998205679578
"SRR1082759" 0 0 0 1 0
"SRR1082784" 0.0730101960270341 0.172304755559615 0 0.458847618030109 0.295837430383242
"SRR1082833" 0 0.499134992994043 0 0.500865007005957 2.99978973701097e-210
"SRR1082859" 0.154837822591118 0.74975019833377 0 0.0954119790751115 4.47011834243497e-301
"SRR1082883" 0 0.247801363872665 0 0.501714618569616 0.25048401755772
"SRR1082933" 0 0 0 0.245423717695513 0.754576282304487
"SRR1082957" 0.333333333333333 0 0 0 0.666666666666667
"SRR1082981" 0 0.0766791585695486 0 0.372616225574389 0.550704615856062
"SRR1083005" 0 0 0 0 1
"SRR1083031" 0 0 0 0 1
"SRR1083052" 0 0 0 0.642628028279715 0.357371971720285
"SRR1083076" 0 0 0 0 1
"SRR1083100" 0 0 0 1 0
"SRR1083125" 0.062781587058369 0.381721050360156 0.0519181328647068 0.17120431169435 0.332374918022418
"SRR1083149" 1 0 0 0 0
"SRR1083171" 0 0 0.201933727311945 0.491896979351244 0.306169293336811
"SRR1083191" 0.202249477360873 0.654370997962644 0 0.143379524676483 0
"SRR1083215" 0 0 0 1 1.24244157957631e-83
"SRR1083262" 0 0 0 0 1
"SRR1083286" 0 0 0 1 1.25065078922993e-244
"SRR1083311" 0 0 0 1 0
"SRR1083360" 0 0 0 0 1
"SRR1083384" 0 0 0 0.91195464180624 0.0880453581937602
"SRR1083408" 0 0 0.338685916286388 0 0.661314083713612
"SRR1083456" 0 0 0.339984984378237 1.17945663098905e-147 0.660015015621763
"SRR1083480" 0 0 0 0.495933244946486 0.504066755053514
"SRR1083554" 1.11022302462516e-16 0.142126822332212 0 0.714471362262944 0.143401815404843
"SRR1083579" 0.2002336305384 0 0 0 0.7997663694616
"SRR1083604" 0 0 0 1 0
"SRR1083632" 0 0 0 0.309766931661614 0.690233068338386
"SRR1083700" 1.11022302462516e-16 0.33443068653553 0 0 0.66556931346447
"SRR1083752" 0 0 0 2.48149175040514e-162 1
"SRR1083776" 0 0 0 1 0
"SRR1083800" 0 0.251307917364061 0 0 0.748692082635939
"SRR1083824" 0 0 0 1 0
"SRR1083848" 0 0 0 0.5335014928546 0.4664985071454
"SRR1083868" 1 0 0 0 0
"SRR1083892" 0 0 0 1 0
"SRR1083918" 0 0 0 1 0
"SRR1083939" 0 0 0 0 1
"SRR1083959" 0.125366655769173 0.564261427450584 0 0 0.310371916780242
"SRR1083983" 0 0 0 0 1
"SRR1084007" 0.0628624916274128 0 0.0735444736609486 0.290294412369627 0.573298622342012
"SRR1084055" 0.250000438802661 0 0 0 0.749999561197339
"SRR1084079" 0.351523647149617 0.389232503391355 7.88747903442675e-05 0.259164974668684 5.92583099472342e-280
"SRR1084103" 0 0.160597114546858 0.0766157352373539 0.568191224229325 0.194595925986464
"SRR1084128" 0 0 0 8.35382075904224e-164 1
"SRR1084180" 1.11022302462516e-16 0 0.166809036626302 0.274358343368192 0.558832620005506
"SRR1084204" 0 0.211515385160014 0 0.0644214760988378 0.724063138741148
"SRR1084228" 0 0 0 1 3.59652828448588e-300
"SRR1084276" 0 0 0 1 0
"SRR1084299" 1.11022302462516e-16 0 0 0.330538479007837 0.669461520992163
"SRR1084323" 0 0 0 1 0
"SRR1084347" 0 0 0 0.228084096109407 0.771915903890593
"SRR1084369" 0 0 0 1 0
"SRR1084439" 0 0.200716462096752 0 0 0.799283537903248
"SRR1084529" 0 0 0 1 0
"SRR1084674" 0.134302483090653 0.824612060017119 4.32703833285781e-280 0.0410854568922285 2.89275347301549e-209
"SRR1084698" 0 0 0 0 1
"SRR1084720" 0 0 0 0 1
"SRR1084742" 0.130342715056888 0.626753096832586 0 0.157723394679361 0.0851807934311649
"SRR1084766" 0.343661183602926 0.525665242244838 0.000220270275673268 0.130453303876562 1.47001905267188e-170
"SRR1084790" 0 1.04738887778383e-114 0 1 0
"SRR1084816" 0 0 0 0 1
"SRR1084842" 0 0 0.166798040113079 0.182847216468263 0.650354743418658
"SRR1084867" 0.0828511495145816 0 0.105802508124674 0.409908616573685 0.401437725787059
"SRR1084892" 0 0.5 0 0 0.5
"SRR1084917" 0 1 0 0 0
"SRR1084965" 0 0 0 0 1
"SRR1084991" 1.11022302462516e-16 0 0 0.960751069193071 0.039248930806929
"SRR1085015" 0 0 0 0 1
"SRR1085039" 0.0895097244661059 0 0.119184677062014 0.547228562785384 0.244077035686497
"SRR1085063" 0 0 0 0 1
"SRR1085087" 0.0863014028457704 0.129035872688211 0 0.420039108731607 0.364623615734412
"SRR1085110" 0 0 0 0 1
"SRR1085211" 0 0.409737339802838 0.0920565118996564 0.0494541296952394 0.448752018602266
"SRR1085235" 0.0083481765012372 0.677261053191028 0.109700629676476 0.103513671720364 0.101176468910894
"SRR1085259" 0 0 0 1 0
"SRR1085285" 0 0 0 1 0
"SRR1085310" 0 0 0 0 1
"SRR1085358" 0 0 0 1 0
"SRR1085378" 0 0 0 0.265947623596749 0.734052376403252
"SRR1085402" 0 0 0 0 1
"SRR1085426" 0 0 0 0 1
"SRR1085450" 0 1 0 0 0
"SRR1085475" 0 0.110959578847832 0 0.353410754011122 0.535629667141045
"SRR1085519" 0 0 0 0 1
"SRR1085541" 0 0 0 0 1
"SRR1085565" 0 0.332839158961556 0 0.561003886950374 0.10615695408807
"SRR1085614" 0 0 0 0 1
"SRR1085638" 0 0.0672530524733376 0.0778615326998401 0.452783067205189 0.402102347621633
"SRR1085687" 0 0 0 0.425710936840595 0.574289063159405
"SRR1085712" 0 0 0 0 1
"SRR1085736" 0 0.666666666666667 0 6.22707378057958e-244 0.333333333333333
"SRR1085759" 1.11022302462516e-16 0.333333333333333 0 0 0.666666666666667
"SRR1085803" 0 0.374106540399129 0 0.625893459600871 0
"SRR1085825" 0 0 0 1.78893509301275e-152 1
"SRR1085874" 0 0 0 0.191206246540327 0.808793753459674
"SRR1085900" 0 0 0 0.841067201572345 0.158932798427655
"SRR1085925" 0 0 0 1.04560287484105e-236 1
"SRR1085951" 0.0905081386229076 0.206392243664578 0.105980771747387 0.088011190719113 0.509107655246014
"SRR1085996" 0 0 0 6.66258182540745e-21 1
"SRR1086020" 0 0 0 0 1
"SRR1086046" 0 0 0 0.685984461686187 0.314015538313813
"SRR1086094" 0 0 0 1 0
"SRR1086116" 0 0 0 0.454658074324199 0.545341925675801
"SRR1086164" 0.333486566931824 0 0 0 0.666513433068176
"SRR1086188" 0 0 0.111316365594663 0.143637230343047 0.74504640406229
"SRR1086212" 0 0.505804366321999 0 0 0.494195633678001
"SRR1086256" 0 0.52034059425179 0 0 0.47965940574821
"SRR1086280" 0 0 0 1 1.94367211159414e-290
"SRR1086304" 0 0 0 1 0
"SRR1086328" 0 0 0 0.712276528109283 0.287723471890717
"SRR1086349" 0 0 0 1 0
"SRR1086369" 0 0 0 0.546292302583722 0.453707697416278
"SRR1086393" 0 0 0 0.382987370549766 0.617012629450234
"SRR1086417" 0 0 0 0 1
"SRR1086441" 0 0 0 0.694838272753277 0.305161727246723
"SRR1086466" 1.11022302462516e-16 0 0 0.655686654600663 0.344313345399337
"SRR1086514" 0 0 0 0 1
"SRR1086538" 0 0 0 1 1.16216222416762e-112
"SRR1086585" 0 0.267756780277228 9.03297242733591e-170 0.732243219722772 7.84079677439258e-126
"SRR1086611" 0.116135365159208 0.836357602327621 0 0.0394930057111592 0.00801402680201123
"SRR1086635" 0 0 0 0 1
"SRR1086656" 0 0 0 0.496192667204775 0.503807332795225
"SRR1086680" 0 0 0 0 1
"SRR1086702" 0 3.66970440529091e-116 0.313855993968174 0.686144006031826 0
"SRR1086728" 0.348784074723165 0.354104000150202 0 0.297111925126632 0
"SRR1086752" 0 0 0 0.52523642518055 0.47476357481945
"SRR1086772" 1.11022302462516e-16 0 0 0.435327902264932 0.564672097735068
"SRR1086796" 1.11022302462516e-16 0.166522051202966 0 0.102168105600386 0.731309843196648
"SRR1086820" 0 0 0 0 1
"SRR1086844" 1.11022302462516e-16 0.666666666666667 0 0 0.333333333333333
"SRR1086915" 0 0.199907471188849 0 0.299896545057857 0.500195983753294
"SRR1086959" 0 0 0 0 1
"SRR1086983" 0 0 0 9.7093479920264e-100 1
"SRR1087007" 0.0756598111445912 0.0957039113743345 0.295572749631029 0.0579070662390803 0.475156461610965
"SRR1087031" 0 0 0 1 0
"SRR1087055" 0 0.333333333333333 0 0 0.666666666666667
"SRR1087101" 0 0 0 0 1
"SRR1087127" 0 0 0 6.59933388745781e-163 1
"SRR1087152" 0 0 0 8.46712441737118e-102 1
"SRR1087173" 0 0 0 0.336984438583845 0.663015561416155
"SRR1087197" 0 0 0 0 1
"SRR1087221" 0 0.267258847867824 0.119523731359645 0.473218185654907 0.139999235117624
"SRR1087245" 1.11022302462516e-16 0.182763529556404 0 0.528573897100225 0.288662573343371
"SRR1087297" 0.484150640974125 0 0 0.515849359025875 0
"SRR1087321" 0 0.130960444677332 0.194582357131068 0.45244172106727 0.22201547712433
"SRR1087345" 0 0 0 0.586941759336155 0.413058240663845
"SRR1087369" 0 0.342555298913106 0 0 0.657444701086894
"SRR1087393" 0 0.281756270878287 1.14153862150533e-313 0.396836570257534 0.321407158864178
"SRR1087415" 0 1 0 0 0
"SRR1087439" 0 0 0 0.5426894830082 0.4573105169918
"SRR1087463" 0 0.206950441434187 0 0.530736862696333 0.26231269586948
"SRR1087487" 0 1 0 0 0
"SRR1087511" 0 0.331029422015348 0 0.668970577984652 0
"SRR1087559" 0 0 0 5.37553671711503e-145 1
"SRR1087585" 0 0 0 0 1
"SRR1087606" 0 0 0 1 0
"SRR1087630" 0 0 0 0 1
"SRR1087680" 0 0 0 0 1
"SRR1087704" 0.101856922272229 0.485562276724681 0 0.41258080100309 0
"SRR1087752" 0 0 0 0 1
"SRR1087776" 0 0 0.144787076684145 0.132770924672131 0.722441998643724
"SRR1087801" 0 0 0 0.0830284191007819 0.916971580899218
"SRR1087825" 0.297729359985145 0.702270640014855 0 0 0
"SRR1087850" 1.11022302462516e-16 0 0.0556160449809268 0.733157184376638 0.211226770642435
"SRR1087875" 0 0 0 0 1
"SRR1087942" 0 2.56428180842173e-116 0.313855993968174 0.686144006031826 0
"SRR1087968" 1.11022302462516e-16 0.229115671559858 0 0.27727017360682 0.493614154833322
"SRR1087992" 0 0 0 1 0
"SRR1088016" 0.037470038135889 0.545462324899475 0 0.417067636964636 8.10582318704247e-96
"SRR1088044" 0 0 0 9.84544375093686e-319 1
"SRR1088068" 0 0 0 0.388966512283259 0.611033487716741
"SRR1088093" 0 0 0 0.645679864128563 0.354320135871437
"SRR1088117" 0 0 0 2.56755896778461e-172 1
"SRR1088142" 0.411095745002465 0.516315978475455 0 0.0664141891536632 0.00617408736841671
"SRR1088192" 0 0.0982155369033573 0 0.66110402335335 0.240680439743293
"SRR1088217" 0 0 0 0 1
"SRR1088340" 0 0 0 1 0
"SRR1088365" 0 0 0 0.508507938461125 0.491492061538875
"SRR1088389" 0 0 0 1 0
"SRR1088413" 0 0 0 1 0
"SRR1088437" 0 0 0 1 0
"SRR1088461" 0 0 0 0.487469245473024 0.512530754526976
"SRR1088487" 0 0 0 0 1
"SRR1088511" 0 0 0 1 0
"SRR1088557" 0 0 0 0.850676039415504 0.149323960584497
"SRR1088581" 0 0 0 0.131244101977314 0.868755898022686
"SRR1088606" 0 0 0 0.0841101149393502 0.91588988506065
"SRR1088631" 1.11022302462516e-16 0.217620276708585 0.114899821239539 0.667479902051875 0
"SRR1088656" 0 0 0 1.62012783396615e-198 1
"SRR1088734" 0 0 0 0 1
"SRR1088758" 0 0 0.200376601567184 0.575377089849464 0.224246308583351
"SRR1088808" 0 0.347158552057373 0.652841447942627 0 0
"SRR1088832" 0.502094006698158 0 0 0 0.497905993301842
"SRR1088856" 0 0 0 1 0
"SRR1088878" 0 1.17856315526172e-116 0.313855993968174 0.686144006031826 0
"SRR1088904" 0 0 0 0.694410742261662 0.305589257738338
"SRR1088958" 0 0 0 0 1
"SRR1088982" 1.11022302462516e-16 0.334951633064857 0 9.94998339034511e-167 0.665048366935143
"SRR1089006" 0.0491824438260681 0.58784644661316 0 0.270310600861281 0.0926605086994911
"SRR1089030" 0 0 0 1 0
"SRR1089106" 0 0 0 0.51900500961165 0.48099499038835
"SRR1089158" 0.147742375927627 0 0 0 0.852257624072373
"SRR1089183" 0 0 0.252963597067132 0.44851991211916 0.298516490813708
"SRR1089207" 0 0.556029466533838 0 0 0.443970533466162
"SRR1089230" 0 0.5 0 0 0.5
"SRR1089349" 0 0 0 0.325374390582094 0.674625609417906
"SRR1089375" 0 0 0 0 1
"SRR1089399" 0 0 0 0 1
"SRR1089424" 0 0 0 0 1
"SRR1089446" 0 0 0 0.5026661473832 0.4973338526168
"SRR1089479" 0 0 0 1 7.1268941171673e-239
"SRR1089504" 0 0 0 0.201824814151226 0.798175185848774
"SRR1089537" 0.489557619316662 0 0 0.510442380683338 0
"SRR1089562" 1.11022302462516e-16 0 0 0.318560474826962 0.681439525173037
"SRR1089595" 0 0 0 0 1
"SRR1089619" 0 0 0 1 0
"SRR1089664" 0 0 0 1 2.53705431403658e-18
"SRR1089688" 0 0 0 1 0
"SRR1089713" 0 0 0 1 5.47361401261627e-46
"SRR1089785" 0 0 0 0 1
"SRR1089809" 1.11022302462516e-16 0 0.143030451110927 0 0.856969548889073
"SRR1089833" 0 0 0 0 1
"SRR1089853" 0 0 0 0 1
"SRR1089901" 0 0 0 0 1
"SRR1089926" 0 0 0 0 1
"SRR1089950" 0 0 0 2.56579217380157e-112 1
"SRR1089974" 0 0 0 0 1
"SRR1089998" 0.106467671445865 0.577998535878724 0.0659338076051701 0.219263242750053 0.0303367423201885
"SRR1090022" 0.249934693835953 0 0 0.373198491951764 0.376866814212284
"SRR1090046" 0 0 0.250228685997662 0.158183439425712 0.591587874576626
"SRR1090070" 0 0 0 1 0
"SRR1090095" 0 0 0 0 1
"SRR1090119" 0.333338203017763 0 0 0 0.666661796982237
"SRR1090145" 1 0 0 0 0
"SRR1090167" 0 0 0 0.299289847067172 0.700710152932828
"SRR1090193" 0 0 0.500292602292252 0.499707397707748 0
"SRR1090217" 0 0 0 0 1
"SRR1090241" 0 0 0 0 1
"SRR1090265" 0 0 0 0.508855591064008 0.491144408935992
"SRR1090290" 0 0.0577171896886331 0 0.711425986972401 0.230856823338966
"SRR1090310" 0 0 0.500144102106673 0 0.499855897893327
"SRR1090359" 0 0 0 0.467538176536471 0.532461823463529
"SRR1090383" 0 6.54422609127904e-114 0.0727413311973783 0.927258668802622 0
"SRR1090407" 0.499953663362441 0 0 0.226426941543871 0.273619395093688
"SRR1090457" 0 0.167085894535053 0 0.296980000900953 0.535934104563994
"SRR1090483" 0.33315304655064 0 0 0.66684695344936 1.17989602204435e-59
"SRR1090508" 0 0 0 1 0
"SRR1090530" 0 0 0 1 0
"SRR1090556" 0 0 0.252500887798356 0.270290156148532 0.477208956053112
"SRR1090580" 1.11022302462516e-16 8.85457364051112e-06 0 0.76745063932049 0.232540506105869
"SRR1090604" 0.20033103208775 0 0 0.555070320899845 0.244598647012404
"SRR1090674" 0 0 0 1 0
"SRR1090698" 0 0 0 0 1
"SRR1090722" 0 0 0 0 1
"SRR1090791" 0 0.25 0 1.09663282490531e-194 0.75
"SRR1090815" 0 0 0 1 0
"SRR1090861" 0 0 0 0.685098901469087 0.314901098530913
"SRR1090907" 0 0 0 0.914209370846121 0.085790629153879
"SRR1090928" 0 0 0 0.779722036648647 0.220277963351353
"SRR1090952" 0 0 0 0.263509442196881 0.736490557803119
"SRR1090984" 0 0 0 0 1
"SRR1091008" 0.499852124709784 0 0 0.500147875290216 0
"SRR1091032" 1.11022302462516e-16 0 0 0.681347633033248 0.318652366966752
"SRR1091054" 2.22044604925031e-16 0 0.333380781476484 0.666619218523516 0
"SRR1091097" 0 0 0 0.456810923616565 0.543189076383435
"SRR1091119" 0 0 0 0.303944221923018 0.696055778076982
"SRR1091164" 0 0 0 1 0
"SRR1091206" 0 0 0 0.65840697876681 0.34159302123319
"SRR1091230" 0 0 0 0 1
"SRR1091254" 0 0 0 1 0
"SRR1091278" 0 2.04546910730111e-284 0.315937076825012 0.403482081807502 0.280580841367486
"SRR1091302" 0 0 0 0.609439740020841 0.390560259979159
"SRR1091328" 0 0 0 1 0
"SRR1091356" 0 0 0 1.72546317917193e-208 1
"SRR1091404" 0 0 0 1 0
"SRR1091452" 0 0 0 0.246292403388535 0.753707596611465
"SRR1091500" 0 0 0.170295820977408 0.420903775710121 0.408800403312471
"SRR1091548" 0 0.198615082050972 0 0.799913112351663 0.00147180559736567
"SRR1091572" 0 0 4.38119293680414e-298 0.835135910259224 0.164864089740776
"SRR1091597" 0 0 0 1 2.35663493627741e-307
"SRR1091622" 0 0 0 1 7.57858051648699e-204
"SRR1091645" 0 0 0 0.534448887152421 0.465551112847579
"SRR1091670" 0 0.199771996325459 0 0.587181396146919 0.213046607527623
"SRR1091695" 0 0 0 0.160330294999383 0.839669705000617
"SRR1091719" 0.0272752062462686 0.0219808921791623 0.0096498956743163 0.8625305070974 0.0785634988028529
"SRR1091743" 0 0 0 1 0
"SRR1091791" 0 0 0 0 1
"SRR1091817" 0 0 0 0 1
"SRR1091841" 0 0 0 0.929982931973797 0.0700170680262029
"SRR1091865" 0 0.375 0 0 0.625
"SRR1091890" 0 0 0 0 1
"SRR1091918" 1.11022302462516e-16 0.0605368312742363 0.206678732234261 0.186924230041487 0.545860206450015
"SRR1091942" 0 0 0 1.44913599189466e-189 1
"SRR1091966" 0.165402702277729 0 0.168088449369545 0 0.666508848352726
"SRR1091990" 0 0 0 0 1
"SRR1092014" 0 0 0 1 0
"SRR1092038" 0 0 0 0 1
"SRR1092112" 2.22044604925031e-16 0 0 0.0988429885273604 0.901157011472639
"SRR1092136" 0 0.25 0 2.46607968374373e-259 0.75
"SRR1092160" 0 0.5 0 0 0.5
"SRR1092208" 0 0.333333333333333 0 0 0.666666666666667
"SRR1092232" 0 0 0.250912833622854 0 0.749087166377146
"SRR1092257" 0.283602224897429 0 0 0.551997569730247 0.164400205372323
"SRR1092305" 0 0 0.500037618526848 0.499962381473152 0
"SRR1092329" 0 0 0 0.855459770967141 0.144540229032859
"SRR1092349" 0 0.176174342122376 5.20629673041996e-237 0.823825657877624 0
"SRR1092372" 0 0.243551846683566 0.256706208935223 0 0.499741944381211
"SRR1092397" 0 0.749613424110234 0 0.250386575889766 0
"SRR1092444" 0.458341464677005 0.541658535322995 0 0 0
"SRR1092468" 0 0.5 0 0 0.5
"SRR1092493" 0 2.21747223946482e-117 0.313855993968174 0.686144006031826 0
"SRR1092517" 0.101086514778303 0.898913485221697 0 0 0
"SRR1092541" 0 0 0 0 1
"SRR1092567" 1.11022302462516e-16 0 0.333773257548102 6.4114136539417e-257 0.666226742451898
"SRR1092591" 0 0 0 1 0
"SRR1092612" 0 0 0 1 0
"SRR1092636" 0 0 0 0 1
"SRR1092686" 0 0 0 0.747596118048399 0.252403881951602
"SRR1092749" 0 0.162190619931609 0.171514815043076 0.312146425698429 0.354148139326886
"SRR1092773" 0 0 0 1 0
"SRR1092818" 1.11022302462516e-16 0.131886405213836 0.12729401091528 0.740819583870884 0
"SRR1092842" 0 0 0.500513053126388 0 0.499486946873612
"SRR1092865" 0 0 0 2.70397787038611e-245 1
"SRR1093031" 0 0.108131145925431 0.114614478108108 0.222214433535441 0.555039942431019
"SRR1093053" 0 0 0 0.245890121660633 0.754109878339368
"SRR1093075" 1.11022302462516e-16 0.335750150075025 0 0 0.664249849924975
"SRR1093100" 0 0 0.251958218553149 0.249768840804729 0.498272940642122
"SRR1093124" 0.11517265895357 0.84568969796455 0.00271962548940606 0.0340835739720058 0.00233444362046785
"SRR1093172" 0.0998915508501362 0 0 0.177333143661582 0.722775305488282
"SRR1093218" 0 0.16744584485101 0 0.128091414906972 0.704462740242018
"SRR1093243" 0 0 0 0 1
"SRR1093269" 0 0 0 0 1
"SRR1093290" 2.22044604925031e-16 0 0 0.370906072884106 0.629093927115894
"SRR1093314" 0 0.803723512414541 0 0.196276487585459 2.31307899592282e-115
"SRR1093366" 0 0 0 0.637228611807397 0.362771388192603
"SRR1093410" 0 0 0 1 0
"SRR1093434" 0 0 0 0 1
"SRR1093458" 0 0 0 1 0
"SRR1093483" 0 0 0 0.463428348339523 0.536571651660477
"SRR1093504" 0 0 0 1 0
"SRR1093527" 0.126600267579972 0.444564367145586 0 0.15021868056896 0.278616684705482
"SRR1093552" 0 0.164667979840485 0 0.406582022262085 0.42874999789743
"SRR1093673" 0 0 0 0 1
"SRR1093747" 0 4.05572111073925e-117 0.313855993968174 0.686144006031826 0
"SRR1093794" 0 0 0.33371784716392 0.492219638073522 0.174062514762558
"SRR1093814" 0 0 0 0 1
"SRR1093837" 0 0.0187169868778025 2.11261794843174e-262 0.76116008598378 0.220122927138417
"SRR1093885" 0 0 0 1 0
"SRR1093906" 0 0 0 1 0
"SRR1093930" 0.257223846325731 0.662776153674268 0 9.66219267015827e-147 0.08
"SRR1093954" 0 0 0.383531603300508 0.616468396699492 0
"SRR1094003" 0 0.385545357091086 0 0.243747456078873 0.370707186830041
"SRR1094027" 0.0959082104596426 0.843341417350273 0 0.060750372190084 0
"SRR1094051" 0 0 0 0 1
"SRR1094073" 1.11022302462516e-16 0.0243185598908717 0 0.485034644760759 0.49064679534837
"SRR1094097" 0 0 0 0.221928965872765 0.778071034127235
"SRR1094144" 0 0 0 0.300247345903457 0.699752654096543
"SRR1094168" 0.144110148653662 0.298515978931025 0 0.389323068416323 0.16805080399899
"SRR1094192" 0 0 0 0 1
"SRR1094216" 0.192318240896867 0.206979878147667 0 0.600701880955466 7.13542851406504e-311
"SRR1094265" 0 0 0 0.240566888653753 0.759433111346247
"SRR1094287" 0 0.499599020376952 0 0.500400979623048 0
"SRR1094312" 0 0 0.126950065757125 0.56410538432705 0.308944549915824
"SRR1094336" 0 0 0 0 1
"SRR1094357" 0 0 0 0.609295546992281 0.390704453007719
"SRR1094380" 0 0.087476773143235 0 0.548458480795175 0.36406474606159
"SRR1094405" 0 0 0.125099237335197 0.245744070383972 0.629156692280831
"SRR1094457" 0 0.25807781892147 0 0.390964614993484 0.350957566085046
"SRR1094531" 0 0 0 0.486226378436926 0.513773621563074
"SRR1094555" 0 0 0 1.53252788016974e-175 1
"SRR1094580" 0 0 0 0 1
"SRR1094601" 0 0 0 0.388832049798687 0.611167950201314
"SRR1095213" 0 0.117672413608486 3.64115340173702e-247 0.144282906756736 0.738044679634779
"SRR1095237" 0 0 0 9.0654404885078e-171 1
"SRR1095261" 0 0 0 2.14237933647684e-49 1
"SRR1095285" 0 0.799513165069909 0 0.200486834930091 0
"SRR1095309" 0.036814589154911 0 0 0.106471333260378 0.856714077584711
"SRR1095334" 0 0 0.500131068182424 0 0.499868931817576
"SRR1095358" 0 0 0 0 1
"SRR1095383" 1.11022302462516e-16 0.296531260075716 0 0.312210994736713 0.391257745187571
"SRR1095431" 0 1.52439210699773e-68 0 0.779540781254435 0.220459218745565
"SRR1095455" 0 0 0 4.46912059871519e-73 1
"SRR1095479" 0 0 0 0.472775170849669 0.527224829150331
"SRR1095503" 0 0 0 0 1
"SRR1095527" 0.0905876954512519 0 0.0914554839709586 0 0.81795682057779
